"week","product_analytic_sub_category","units","gmv","product_mrp","discount_mrp","discount","sla","procurement_sla","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS","Holiday.Sale"
14,"AudioMP3Player",2933,4173192,2887.20034423408,1422,50.7481355479947,6.68915662650602,2.55972461273666,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"Camera",1716,22340359,16901.2971864009,13018,22.9763262758642,5.16354044548652,2.86283704572098,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"CameraAccessory",7874,8362264,2369.06115014312,1062,55.1721153362443,5.63348946135831,2.59771012230029,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"CameraStorage",342,366246,2123.53538461538,1070,49.6123300910383,5.76615384615385,2.40615384615385,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"Game",2657,5429232,2734.0429331307,2043,25.2754967654952,4.98290273556231,67.2716565349544,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"Speaker",11857,15015828,2305.39312879241,1266,45.0852878761227,5.96316554140672,1.91855396974618,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"HomeAudio",3409,6430920,3144.97036158862,1886,40.0312313580175,6.36425607587433,2.48606994665086,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"HomeTheatre",21,142895,8335.47619047619,6804,18.3729898026222,7.09523809523809,4,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"GamingAccessory",4423,4152914,2673.13514770877,938,64.9101168414927,5.95277971621307,2.58153058850896,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"TVVideoSmall",2887,3735580,2193.23247496423,1293,41.0459212710187,5.48569384835479,2.58869814020029,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"GamingConsole",419,2568881,7660.97368421053,6130,19.9840613911245,6.64114832535885,2.76315789473684,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
15,"AmplifierReceiver",70,90953,2524.59701492537,1299,48.5462435263793,4.07462686567164,2.85074626865672,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"AudioAccessory",211,251986,1716.92233009709,1194,30.4569589975289,9.19417475728155,2.83980582524272,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"CameraAccessory",3795,4175975,2135.82421451788,1100,48.4976341909156,6.03548212351029,2.54631635969664,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
