"week","product_analytic_sub_category","gmv","product_mrp","list_price","units","Promotion","sla","procurement_sla","sale_days","holidays","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS"
13,"TVVideoSmall",5650749,2355.38202811245,1385.33157630522,4160,0.463818026998746,5.3714859437751,2.63504016064257,0,0,1.095854102,0.583188473,47.06316851,0.446997407,4.626155721,1.255168505,2.671123573,0,0,46.9
13,"GamingAccessory",5156590,2484.49700822737,940.944652206432,5592,0.37617220077433,5.93530291697831,2.57629020194465,0,0,1.095854102,0.583188473,47.06316851,0.446997407,4.626155721,1.255168505,2.671123573,0,0,46.9
13,"HomeTheatre",244294,13277.5,12214.7,20,0.162712693270033,6.6,3.3,0,0,1.095854102,0.583188473,47.06316851,0.446997407,4.626155721,1.255168505,2.671123573,0,0,46.9
14,"Speaker",14965653,2307.36506714567,1264.47130271149,11847,0.369047633576127,5.96287742708066,1.92105038063468,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"CameraStorage",366246,2123.53538461538,1077.64615384615,342,0.45177458129451,5.76615384615385,2.40615384615385,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"HomeTheatre",142895,8335.47619047619,6804.52380952381,21,0.230813306703268,7.09523809523809,4,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"Game",5424727,2749.71379442109,2063.91517004203,2642,0.211439906721061,4.97821933511655,67.6629728696981,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"CameraAccessory",8331040,2387.70049829531,1079.0337004983,7812,0.570940705572176,5.62667191188041,2.6260162601626,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"AudioMP3Player",4173192,2887.20034423408,1421.32323580034,2933,0.442648812718061,6.68915662650602,2.55972461273666,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"GamingConsole",2568881,7660.97368421053,6144.48803827751,419,0.299479623125561,6.64114832535885,2.76315789473684,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"AmplifierReceiver",270199,3042.87058823529,1589.40588235294,170,0.497373533237059,4.12941176470588,2.87647058823529,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"Camera",21574875,17275.9814260036,12897.113241462,1679,0.23443306640632,5.16956261234272,2.94847213900539,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"HomeAudio",6428924,3148.70326409496,1894.33234421365,3405,0.326193154594039,6.36172106824926,2.49020771513353,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"TVVideoSmall",3735580,2193.23247496423,1309.02932761087,2887,0.455343466886065,5.48569384835479,2.58869814020029,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"AudioAccessory",389446,2023.79220779221,1209.88961038961,314,0.312592943448459,8.13311688311688,2.30519480519481,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
14,"GamingAccessory",4152424,2674.37933441936,946.170118687456,4421,0.396032257563657,5.95275773795671,2.58319757970677,0,1,1.317087685,1.700327265,57.37015499,0.818208032,5.43223508,1.454658541,5.292046718,0,0,45.65
15,"AudioAccessory",249295,1725.29756097561,1199.65853658537,210,0.273592741125815,9.21463414634146,2.85853658536585,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"CameraAccessory",4149051,2172.90245246624,1124.46789749242,3721,0.48532543542348,6.04629374483329,2.60788095894186,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"AudioMP3Player",2463733,2475.58064516129,1271.34235171696,1964,0.485240236910788,6.39073881373569,2.54890738813736,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"Camera",16655444,16971.5536639526,12236.7579570688,1369,0.252571719429714,4.8719467061436,2.71280532938564,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"Game",2701196,2709.83948863636,1897.53196022727,1438,0.2769493429158,4.79545454545455,40.1605113636364,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"HomeTheatre",46799,10449,9359.8,5,0.160710057779627,6,3.8,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"CameraStorage",245779,1835.24789915966,1002.9243697479,246,0.439843090917835,5.11764705882353,2.55042016806723,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"TVVideoSmall",2052450,1932.88525530694,1157.30177854274,1836,0.476366968132322,5.40849110728629,2.62306368330465,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"GamingAccessory",2211008,1949.98951612903,853.333467741935,2602,0.365035863448787,5.33991935483871,2.52701612903226,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"Speaker",7887004,2297.05123674912,1244.94330228076,6331,0.37548886537185,5.94442659813685,2.28413106328301,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"GamingConsole",1486400,7208.6862745098,5746.78431372549,258,0.316613172747528,6.14901960784314,2.52156862745098,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"HomeAudio",3911398,3205.60650737163,1956.80020335536,2000,0.335807238103916,6.0310116929334,2.54346720894764,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
15,"AmplifierReceiver",90953,2524.59701492537,1302.44776119403,70,0.46218087301503,4.07462686567164,2.85074626865672,0,0,1.647974084,3.683810806,69.16821429,1.522153137,6.638401676,1.73514588,9.971833605,0,0,44.4
16,"HomeTheatre",5885506.85366388,11891.4651162791,6843.61162790698,860,0.424547001392687,2.4046511627907,2.05,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"HomeAudio",18885236,4688.65957172343,2419.74767801858,7814,0.419012247748956,5.90505675954592,2.30921052631579,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Game",8358953.7828192,2964.56446871063,1714.27341453171,4889,0.396202588804773,4.23771524569509,16.802603947921,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"GamingAccessory",7259473.62067834,4762.63749774001,642.838998372808,11478,0.5212534250446,5.18459591393961,3.44557946121859,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AudioMP3Player",6639770.25014784,2162.06797235023,1078.02254772877,6187,0.528992752365086,7.09068466096116,2.49473337722186,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"TVVideoSmall",15572107.8658883,2811.46185533037,1249.75984511452,12607,0.56713916036781,3.85928489042676,1.94471906409623,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AmplifierReceiver",210191,3066.89682539683,1668.18253968254,126,0.464368027729407,4.43650793650794,2.96031746031746,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Speaker",59797922.0138959,2396.24118706414,1131.65342171814,52932,0.25860745699994,5.15708100237566,2.03484941374818,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"GamingConsole",7622543,11347.0909090909,8630.39393939394,896,0.357067096771452,4.88111888111888,2.41375291375291,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraAccessory",13038430.981193,2413.65193578848,1219.86487252125,10882,0.52958717967672,6.26100094428706,2.99943342776204,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"Camera",148872381.250023,26135.7284455632,15563.5062932662,9575,0.37762576760254,4.43717222571848,3.01447451227187,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"AudioAccessory",500411,2258.51948051948,1555.16233766234,314,0.285370645842298,8.72727272727273,2.80194805194805,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
16,"CameraStorage",953274,1985.79979253112,948.51867219917,1010,0.463467779116837,5.46680497925311,2.60165975103734,3,0,1.705597602,4.562882783,79.34173332,2.151460689,6.852443256,1.755823691,12.22966843,0,0,44.4
17,"AmplifierReceiver",135229,3687.30882352941,1988.66176470588,68,0.485797482990915,5.16176470588235,3.10294117647059,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"CameraAccessory",4977132.11054865,2351.07419620775,1345.29596042869,3793,0.434303770715065,7.09040945314647,2.71365759824128,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Speaker",10411569.3214456,2352.06719790676,1214.01450999049,8598,0.406771910006675,6.83598953377736,2.36286869647954,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingAccessory",2514337.56667658,1659.38208537439,862.007347795661,2934,0.383188413413105,6.2186843946816,2.51014695591323,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Game",3928026.12703162,2709.56968733439,2066.81770005299,1904,0.212851102729505,5.32803391626921,35.0567037625861,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"Camera",16257034.2500232,17972.4336,12955.0824,1262,0.250319641749822,5.2392,2.7696,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"HomeTheatre",217186.305616316,9184.64516129032,7006,31,0.270972172506206,4.74193548387097,2.38709677419355,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AudioAccessory",293636,1740.12053571429,1197.50446428571,234,0.29636782655388,9.39285714285714,2.92410714285714,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"AudioMP3Player",2624820,2309.86866359447,1202.70460829493,2189,0.4975882182693,7.28202764976959,2.44562211981567,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"CameraStorage",324698,2059.96703296703,1074.55677655678,304,0.441873192022612,6.16483516483517,2.6043956043956,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"HomeAudio",6376543,3834.30296534477,2252.81493390497,2848,0.354370567827619,6.68453018935334,2.59414076455877,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"TVVideoSmall",2622970.89338796,2068.64418604651,1203.60976744186,2222,0.458158631666672,6.18139534883721,2.69116279069767,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
17,"GamingConsole",2208908,7490.48787061995,5951.02156334232,373,0.347798198975211,6.22641509433962,2.51212938005391,0,2,1.715632677,4.95248397,88.11440403,2.714044321,6.890426233,1.757348081,13.31899541,0,0,44.4
18,"AudioMP3Player",3205910,2919.31335773102,1455.43778591034,2223,0.502619941605793,7.52927721866423,2.57731015553522,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingAccessory",2843329.96197879,1747.08936621586,731.473879607531,3922,0.435375531809413,5.84672500662954,2.175815433572,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Game",4424690.96441975,2834.80191532258,2213.19606854839,2009,0.188649447865833,4.58820564516129,31.4128024193548,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraAccessory",5547077.50150659,2139.21157985364,1172.89108910891,4795,0.459624231701061,6.5103314679294,2.93542832544124,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"GamingConsole",2891233,9862.18103448276,7949.68390804598,372,0.325126203673209,5.32471264367816,2.6264367816092,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"AmplifierReceiver",112931,2911.46478873239,1575.38028169014,72,0.461251096870533,5.15492957746479,2.88732394366197,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"CameraStorage",311171,1837.46518987342,933.556962025316,335,0.440162133912118,5.47784810126582,2.40189873417722,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Camera",51647578,29077.0333102012,17815.4080499653,2896,0.350406042010062,4.57702984038862,2.5794587092297,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"AudioAccessory",290986,1619.41732283465,1119.33464566929,264,0.287008168004116,8.82283464566929,2.84645669291339,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"HomeAudio",6330141,3717.11549100968,2174.69813278008,2921,0.350027267778297,6.50484094052559,2.49308437067773,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"HomeTheatre",237994,4404.76851851852,2199.71296296296,109,0.637662038990088,6.16666666666667,2.81481481481481,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"Speaker",10854697.9437366,2208.5881795196,1116.5217024863,9736,0.432850359548102,6.16993257479983,2.24631268436578,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
18,"TVVideoSmall",3213760.91824999,2360.05703090988,1345.46364823683,2443,0.474317076502217,5.41445363517632,2.55289508053983,0,0,1.717380275,5.125153658,95.67911701,3.216978606,6.897166543,1.75746046,13.84455788,0,0,44.4
19,"HomeTheatre",146510,8119.77272727273,6659.54545454545,22,0.236748432344429,6.59090909090909,3.86363636363636,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingConsole",8971444.92156082,20814.4450084602,15106.600676819,601,0.306143696205012,4.48561759729272,3.33164128595601,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Camera",44040789,27372.5474068071,17741.9230145867,2484,0.318572212515199,4.49270664505673,2.65072933549433,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioMP3Player",2853121,2818.36623616236,1295.5991697417,2218,0.501747627696433,7.48616236162362,2.63837638376384,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AudioAccessory",365388,2018.51440329218,1405.52674897119,263,0.29506588328647,8.75720164609053,2.66666666666667,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"HomeAudio",6741579,4138.57264418531,2107.99747872676,3211,0.408458881913542,5.28395839899149,2.65868263473054,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Game",5595045.21741562,3029.99398366996,2347.14525139665,2425,0.20966359378646,4.30038676407391,34.0739149119037,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"GamingAccessory",3283765.70928019,1507.65110013471,702.20700493938,4712,0.453891808272262,5.22900763358779,2.37090255949708,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraStorage",344536,1984.90434782609,949.353623188406,365,0.465318749442065,5.7536231884058,2.48115942028986,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"CameraAccessory",5552415,2191.40831191088,1173.54348757498,4806,0.477173126070928,6.08590402742074,2.84768637532134,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"Speaker",11745910.753383,1467.7600447991,794.066988660227,14657,0.415380012695089,5.26354472910542,1.29406411871763,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"AmplifierReceiver",102558,2604.84507042254,1444.47887323944,71,0.433934419797801,4.63380281690141,2.7887323943662,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
19,"TVVideoSmall",4149410.2547705,2750.0003615329,1431.47288503254,2991,0.498767698472257,4.882140274765,2.61424439624006,1,0,1.275824152,2.573773197,85.80685383,2.922401969,5.782083582,1.664445489,7.888821217,0,0,47
20,"Game",5237930.99742637,2968.64952463267,2202.40319792567,2364,0.238596019601935,4.53025064822818,34.647363872083,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AmplifierReceiver",124691,2997.62666666667,1662.54666666667,75,0.439238424548613,4.8,2.97333333333333,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraStorage",309424,2079.16835016835,984.794612794613,314,0.460502551118842,5.77441077441077,2.44781144781145,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"CameraAccessory",5768337.00054277,2365.53781702899,1293.97961956522,4517,0.458914338492503,6.66100543478261,2.77309782608696,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Camera",73307483.2574344,31885.1565074135,20085.9964305327,3652,0.349358448707783,4.3390993959363,2.69082921471719,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"TVVideoSmall",3059992,2210.13648293963,1296.6832895888,2413,0.467055122607559,5.332895888014,2.60673665791776,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AudioAccessory",241729,1537.84888888889,1062.09333333333,230,0.294534320676081,9.41777777777778,2.80444444444444,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"Speaker",12741684.7466353,2061.27451631653,1041.11342688699,12195,0.433535253820108,5.87444988790169,2.33413601262144,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingConsole",6099320,18165.6280623608,13570.7572383073,450,0.309243160540886,4.78619153674833,3.02449888641425,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"HomeAudio",6814660.80005235,4137.78931943992,2199.99153370238,3106,0.388683120059562,5.94529469228264,2.35656138065777,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"HomeTheatre",316756,11651.8292682927,7725.75609756098,41,0.331504696127423,4.97560975609756,2.29268292682927,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"AudioMP3Player",3010325,2699.01687763713,1267.32151898734,2391,0.501774909919066,7.24725738396624,2.75527426160338,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
20,"GamingAccessory",2997668,1646.6870950324,791.369060475162,3799,0.404658796341328,5.9030777537797,2.33963282937365,7,1,1.198927619,1.443011575,77.29395737,2.659058563,5.584205345,1.657588331,5.015384889,0,0,47
21,"Game",3177423,2832.61995898838,2162.39029391661,1473,0.208430035909673,4.67122351332878,44.285030758715,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraAccessory",4102991,2414.16262212417,1276.34415379767,3267,0.458474705096539,6.20516861014812,2.69807752915222,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"HomeAudio",4002301,3859.94413716814,2204.78373893805,1822,0.3518567326569,5.9375,2.49778761061947,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingAccessory",2132351.5,1780.70410048024,772.367934983376,2769,0.411834324359871,5.81012190616919,2.43886220908755,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"CameraStorage",251258,2019.74285714286,979.155102040816,265,0.455353900135192,6.03673469387755,2.51020408163265,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"TVVideoSmall",2448930.5,2134.39428885228,1309.80340472268,1903,0.461161565564156,5.38440417353103,2.59802306425041,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"GamingConsole",2180215,10901.0289256198,9007.35950413223,243,0.303838237295557,5.97520661157025,2.81818181818182,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Speaker",7822130.63403021,1489.24120603015,761.784215193615,10387,0.433426327763891,5.40289683712681,1.35313824022071,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"HomeTheatre",163285,7448.51851851852,6047.59259259259,27,0.254754589616693,6.25925925925926,3.14814814814815,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AmplifierReceiver",198532,4006.74324324324,2682.86486486487,74,0.444450892803495,5.08108108108108,2.98648648648649,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioAccessory",282205,2146.03174603175,1437.3544973545,208,0.287807976915091,8.86243386243386,2.65608465608466,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"AudioMP3Player",2355664.25014784,2700.93348623853,1345.71100917431,1768,0.519207864079528,7.03440366972477,2.65711009174312,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
21,"Camera",20895361,23626.8731587561,17045.8592471358,1236,0.264581387274776,4.64402618657938,2.45990180032733,0,0,1.185536168,0.941862544,69.95324888,2.423636805,5.549090652,1.657082814,3.629051544,0,0,47
22,"HomeAudio",4120791.5,3387.29444166249,2049.21532298448,2016,0.333770515590119,6.44516775162744,2.40360540811217,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"CameraAccessory",4802658.00108554,2556.24810892587,1435.57367624811,3388,0.419842370851619,6.34402420574887,2.80060514372163,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"GamingAccessory",2917775,1797.79936136243,753.294837679617,3905,0.436415473354658,5.83501862692922,2.53086748270357,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"CameraStorage",300525,2272.2813559322,983.71186440678,310,0.508940944888516,6.34915254237288,2.62033898305085,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"Camera",15519425,22189.8178137652,15629.5769230769,1005,0.280909741753355,4.77631578947368,2.5495951417004,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"GamingConsole",2642394,10820.5085910653,9049.51890034364,295,0.278872521155199,5.71134020618557,2.6254295532646,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"AudioMP3Player",2338789,2619.63893510815,1285.57071547421,1827,0.491749346667571,6.60676650027732,2.37992235163616,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"Speaker",7690191,1914.23144163529,1016.10328133405,7535,0.415849816962162,6.21449704142012,2.30634749865519,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"AmplifierReceiver",136741,2925.90243902439,1654.65853658537,83,0.423740268532095,4.71951219512195,2.85365853658537,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"AudioAccessory",407052,2137.04858299595,1628.25910931174,254,0.282845046028778,9.10931174089069,2.84210526315789,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"Game",3850873,2905.57377979569,2166.67820658343,1786,0.226519410698908,4.58342792281498,38.5425652667423,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"HomeTheatre",342802,10049.2264150943,6467.96226415094,53,0.335574720748646,4.66037735849057,2.26415094339623,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
22,"TVVideoSmall",2507849,2140.56598712446,1304.53540772532,1948,0.461996804073626,5.43562231759657,2.52682403433476,0,1,1.183204061,0.719755296,63.62332329,2.213176232,5.542859336,1.657045547,2.960193799,0,0,47
23,"Camera",28427022.3397605,24213.8313043478,16403.3849275362,1741,0.29719160684006,4.66898550724638,2.71594202898551,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
23,"Game",4436761.45430785,2736.64005876592,2084.65817825661,2166,0.216069994480116,4.11851126346719,49.7634671890304,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
23,"TVVideoSmall",2346325,1939.71939328277,1218.76814734561,1958,0.448868978285799,5.52004333694475,2.52112676056338,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
23,"CameraStorage",324771,2437.6,992.934375,329,0.521099941625285,5.61875,2.65625,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
23,"GamingConsole",3836797,13115.8475073314,10920.7976539589,356,0.289758535612094,5.27859237536657,2.74486803519062,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
23,"HomeAudio",4639718,3797.26543488058,2075.73726904011,2245,0.377025523329548,5.86615592609283,2.65344749887337,0,0,1.382133475,0.920321574,65.22480096,2.174531933,6.023481126,1.690265391,3.634170882,0,0,46.4
